Feature,Gain,Cover,Frequency
coaches_votes,0.6076044645131541,0.05229058460299929,0.039476652379878185
afl_fantasy_score,0.0564317656495435,0.03964296452055615,0.03248364538687119
disposals_prop,0.020128699520268203,0.08321827676917216,0.03406271148206632
goals_prop,0.019797740235872694,0.03209269389788632,0.022106925332731786
supercoach_score,0.016125751697078063,0.026252961044781923,0.02932551319648094
goals,0.01262091553829377,0.011502281478444952,0.009023234829686443
rolling_avg_votes_per_game,0.011832602937014824,0.024369745823977655,0.016016241822693435
handballs_prop,0.008316057036916803,0.020915517695888893,0.019399954883825853
prev_season_br_votes,0.008253634441007853,0.009110140061971264,0.010151139183397249
match_margin,0.008204016150681795,0.005967867300743371,0.02300924881570043
clearances_prop,0.007950595976930595,0.0239317550560785,0.014437175727498308
contested_possessions_prop,0.007582188672181866,0.032518182991178445,0.02097902097902098
metres_gained,0.007534713416235721,0.03690543733327242,0.022558087074216106
kicks_prop,0.007501569653309676,0.04097737166027795,0.02346041055718475
rating_points,0.007211248337736174,0.03054844383476058,0.022106925332731786
marks_inside_fifty_prop,0.00696169227590882,0.008853439010040234,0.010151139183397249
shots_at_goal_prop,0.006887316784874478,0.014238234380778167,0.01466275659824047
team_score,0.006869459103485807,0.0014153130388453268,0.013986013986013986
rolling_avg_games_polled,0.006718064052325204,0.005456656848479086,0.008120911346717798
tackles_prop,0.006635751574773147,0.0163979989912229,0.018723212271599367
turnovers_prop,0.006359754188711704,0.01687574817120565,0.01917437401308369
uncontested_possessions_prop,0.0059720935202024735,0.07093224833202966,0.025716219264606363
marks_prop,0.005776964822732836,0.021300908825441434,0.019625535754568012
inside_fifties_prop,0.005690158185544406,0.010241371838079546,0.015113918339724792
num_games,0.00545625282766174,0.006549272340801206,0.01714414617640424
time_on_ground_percentage,0.005343668584024385,0.0011929067041696326,0.018272050530115047
match_outcome_Loss,0.004938361996982387,0.005394025002114481,0.0051883600270697045
disposals,0.0043868957907410395,0.013788945803234138,0.017369727047146403
uncontested_possessions,0.004282797032016001,0.016115028988450922,0.01263252876156102
effective_disposals,0.004270478094395429,0.02234666618923646,0.017820888788630723
disposal_efficiency_percentage,0.004203579671364482,0.0022313482731946195,0.017595307917888565
kicks,0.003777398815402394,0.007464086238712223,0.06158357771260997
handballs,0.003623422217328631,0.01701622995178984,0.025039476652379877
effective_kicks,0.0033321737970712193,0.014847667866621641,0.009474396571170765
shots_at_goal,0.0032983888302008813,0.008023451289462847,0.0054139408978118655
def_half_pressure_acts,0.0032396284023828497,0.0025001805797443236,0.010827881795623731
prev_season_games_polled,0.0031371715206321184,0.008354545022388802,0.005639521768554027
clangers,0.0030875097521292204,0.0037360868708956694,0.009925558312655087
tackles,0.002898106595277923,0.006960345922879793,0.010151139183397249
contested_marks_prop,0.0028837415413875862,0.018261551084311912,0.007669749605233476
marks,0.0028290195808932756,0.010118670216936467,0.026844123618317166
behinds_prop,0.0027656176549070237,0.0036449326854276157,0.005865102639296188
team_behinds,0.0026871980744835084,0.0023477836228680015,0.011053462666365893
intercepts,0.002587694254837104,0.012337022922206247,0.009699977441912927
bounces,0.002553350460244262,0.004467573742902599,0.007444168734491315
score_involvements,0.002540597719571754,0.008431499774969858,0.008797653958944282
contested_possessions,0.0025253651324625734,0.01113189235842085,0.010376720054139409
match_outcome_Win,0.0024649721632182798,0.0015836380552209772,0.002932551319648094
stoppage_clearances,0.0024635193109550806,0.016280236303257905,0.006993006993006993
rebounds,0.0024256881240322706,0.011598899358741263,0.009248815700428605
pressure_acts,0.0023727023976700583,0.012047910121294025,0.009699977441912927
hitouts,0.0023276350839917495,0.014391526519293017,0.009925558312655087
free_kicks_for,0.0022798886995779276,0.006659472287337254,0.008120911346717798
clearances,0.0022098821241910817,0.009628326757349596,0.008797653958944282
f50_ground_ball_gets,0.0022076645438499536,0.0020069663652476904,0.007218587863749154
contest_def_one_on_ones,0.002134259064117079,3.183451116600187e-4,0.003834874802616738
goal_assists_prop,0.0020859622833493924,1.8125884763576356e-4,0.006541845251522671
intercept_marks,0.0019687002746010592,0.009283373143192638,0.004737198285585382
centre_clearances,0.0019629519948638624,0.003612397463116973,0.004737198285585382
ground_ball_gets,0.0019283176068876902,0.013159200954695784,0.007895330475975638
team_goals,0.0018920538421852992,1.6199700824122738e-4,0.006541845251522671
one_percenters,0.0017684175693214023,0.0020896008909835452,0.007218587863749154
free_kicks_against,0.0016818455434574533,3.832303462871261e-4,0.006541845251522671
spoils,0.001531757730538468,0.001852069073449962,0.004737198285585382
inside_fifties,0.001473297272869151,0.0035169834477828204,0.006090683510038349
ruck_contests,0.0014118893595948365,0.0010526101335796214,0.004060455673358899
hitouts_to_advantage,0.0012885674771780239,0.0083349436313382725,0.002932551319648094
marks_inside_fifty,0.0010847081125244496,0.0032669808239745696,0.004511617414843221
player_position_C,0.0010023385591023312,2.1691177151507331e-4,0.0027069704489059328
marks_on_lead,0.0010021737277715803,0.0019525454952916534,0.00428603654410106
turnovers,9.425416517338778e-4,1.0760700661755309e-4,0.003609293931874577
aa_team,9.338987596084604e-4,7.618304427197964e-5,0.0013534852244529664
score_launches,8.445068399388386e-4,0.0020960832407797836,0.004060455673358899
contested_marks,8.367960422377312e-4,0.001477636201886302,0.0027069704489059328
contest_off_one_on_ones,8.303944201924852e-4,0.0034641059944449347,0.0024813895781637717
hitout_win_percentage,7.965474827272008e-4,0.004086967204866331,0.0022558087074216106
goal_assists,5.863815326517792e-4,0.0033179135723735835,0.0024813895781637717
player_position_INT,5.220003551469458e-4,2.796670912091311e-5,9.023234829686443e-4
tackles_inside_fifty,5.094664832783023e-4,0.00823292379287843,0.003609293931874577
aa_squad,4.829710923735669e-4,0.003279544235246326,0.0015790660951951275
contest_def_losses,4.41298044706763e-4,2.4163730573786735e-4,0.0015790660951951275
contest_off_wins,4.030476916292909e-4,5.4606079950215555e-5,0.0018046469659372885
behinds,3.5971735489174935e-4,1.5140917024070508e-4,0.004511617414843221
player_position_RR,3.4615852269451257e-4,1.7060927297051518e-4,6.767426122264832e-4
player_position_HFFR,3.005090098111737e-4,1.045819100459753e-4,0.0011279043537108053
captain,2.8994861540085283e-4,0.0035432832669561294,0.0015790660951951275
player_position_SUB,2.815084084825484e-4,4.15765568597769e-4,0.0011279043537108053
player_position_WL,2.7098355400647197e-4,5.778551818360855e-5,9.023234829686443e-4
player_position_R,2.4363801623284828e-4,2.753455246783057e-5,9.023234829686443e-4
player_position_HFFL,2.196122293929186e-4,5.2044008364083337e-5,0.0011279043537108053
player_position_CHB,2.14090702256227e-4,1.111259965069395e-6,4.5116174148432213e-4
player_position_HBFL,1.6545001099281612e-4,4.411084694678238e-5,4.5116174148432213e-4
player_position_FB,1.3104605390356765e-4,0.0019805122044125665,9.023234829686443e-4
player_position_RK,1.1016706450520588e-4,4.0746198719211157e-5,2.2558087074216106e-4
player_position_FPR,9.200486889922752e-5,6.568781126854646e-5,4.5116174148432213e-4
player_position_WR,9.197977166812138e-5,1.4508116210628213e-6,2.2558087074216106e-4
player_position_HBFR,8.086617926335517e-5,2.3151249272279065e-6,4.5116174148432213e-4
player_position_FPL,4.996806931290781e-5,7.099716443498913e-7,2.2558087074216106e-4
player_position_FF,3.76716750295825e-5,7.98872441555443e-5,2.2558087074216106e-4
